age,job,marital,education,default,balance,housing,day,month,duration,loan
49,admin.,married,secondary,no,167,no,9,jul,51,yes
33,technician,married,secondary,no,0,no,19,aug,78,no
59,admin.,married,secondary,no,4196,no,31,jul,10,no
35,admin.,married,secondary,no,725,yes,20,nov,219,no
40,technician,married,secondary,no,1716,yes,12,aug,226,no
31,services,single,secondary,no,-45,no,7,may,246,no
35,technician,married,secondary,no,410,yes,20,nov,67,no
42,blue-collar,married,primary,no,-97,yes,3,feb,216,no
55,self-employed,married,secondary,no,12159,yes,20,nov,142,no
33,blue-collar,married,secondary,no,395,yes,2,jun,122,no
31,technician,single,tertiary,no,969,no,15,jun,95,no
30,technician,single,secondary,no,86,no,20,aug,45,no
30,blue-collar,single,primary,no,395,no,21,nov,429,no
37,blue-collar,married,secondary,no,0,yes,2,apr,473,no
30,technician,single,tertiary,no,0,no,22,aug,34,no
47,admin.,married,secondary,no,829,yes,14,may,339,yes
41,technician,married,tertiary,no,-15,yes,6,may,33,no
44,technician,married,secondary,no,135,yes,8,may,262,no
59,management,married,tertiary,no,1585,no,28,aug,91,no
29,technician,married,secondary,no,-910,yes,21,jul,260,no
51,services,married,primary,no,8806,yes,19,may,131,no
32,blue-collar,married,secondary,no,43,yes,21,may,173,no
36,blue-collar,married,secondary,no,136,yes,4,jun,38,no
30,management,married,tertiary,no,1195,no,18,jul,146,no
34,housemaid,married,tertiary,no,11219,no,25,may,112,no
42,blue-collar,married,primary,no,2003,yes,17,apr,177,no
37,technician,married,secondary,no,494,yes,2,feb,247,no
42,blue-collar,single,secondary,no,419,no,7,jul,88,no
31,services,married,unknown,no,-82,yes,31,jul,543,no
34,admin.,single,tertiary,no,64,yes,28,jul,76,no
32,self-employed,married,tertiary,no,14522,no,21,nov,221,no
46,technician,divorced,secondary,no,3455,yes,14,may,566,no
32,blue-collar,married,primary,no,1076,yes,19,may,67,no
37,admin.,single,secondary,no,-261,no,10,jul,259,yes
39,management,married,tertiary,no,309,no,26,aug,94,no
37,management,single,secondary,no,655,no,4,feb,258,yes
32,self-employed,married,tertiary,no,102,no,22,aug,398,no
41,blue-collar,married,secondary,no,213,yes,8,may,10,no
50,self-employed,married,tertiary,no,202,yes,15,apr,107,no
57,management,married,unknown,no,0,no,30,sep,585,no
37,admin.,single,secondary,no,22,yes,7,may,28,no
56,entrepreneur,divorced,secondary,no,179,no,14,aug,47,no
37,unemployed,married,secondary,no,4769,no,29,jan,124,no
32,blue-collar,married,primary,no,-6,yes,6,may,169,no
30,management,single,tertiary,no,19358,no,19,nov,258,no
27,blue-collar,single,secondary,no,5563,yes,30,may,435,no
36,management,married,tertiary,no,6641,no,30,jul,105,no
34,management,single,tertiary,no,747,no,31,aug,72,no
53,services,married,primary,no,49,no,28,may,152,no
58,management,married,tertiary,no,287,yes,21,aug,676,no
31,admin.,single,secondary,no,437,yes,4,jun,173,yes
38,services,married,secondary,no,1313,no,17,jun,33,no
32,management,single,tertiary,no,597,no,24,jul,869,yes
31,services,married,secondary,no,418,yes,9,jul,219,yes
59,admin.,divorced,secondary,no,-41,yes,20,may,171,yes
41,blue-collar,married,primary,no,449,yes,20,apr,10,no
33,technician,married,secondary,no,3572,yes,18,nov,85,no
52,management,married,tertiary,no,2428,yes,21,nov,294,no
36,entrepreneur,married,primary,no,177,yes,12,may,63,no
37,management,married,secondary,no,80,no,27,aug,155,no
39,services,single,secondary,no,1048,yes,14,may,149,no
36,management,married,tertiary,no,3874,no,25,aug,425,no
30,management,married,tertiary,no,5381,no,17,nov,375,no
32,management,single,tertiary,no,17,no,22,aug,72,no
47,blue-collar,married,primary,no,4040,no,11,aug,53,no
38,management,single,tertiary,no,427,yes,6,may,17,no
51,management,married,tertiary,no,385,no,11,aug,39,no
27,services,single,secondary,no,266,no,7,jul,232,yes
58,retired,single,tertiary,no,1411,yes,13,may,425,no
56,management,married,primary,no,7747,no,5,jun,103,no
40,blue-collar,married,primary,no,2129,yes,20,apr,1156,no
47,entrepreneur,married,secondary,no,318,no,4,aug,299,no
23,blue-collar,single,secondary,no,105,yes,16,may,498,no
46,blue-collar,married,secondary,no,2603,yes,11,may,50,yes
57,services,married,primary,no,443,no,17,jul,167,no
40,services,married,secondary,no,-116,yes,29,may,176,no
30,admin.,married,tertiary,no,285,no,5,feb,693,no
58,retired,married,primary,no,5092,no,11,jun,199,no
36,blue-collar,divorced,secondary,no,719,yes,13,may,1052,no
37,blue-collar,married,primary,no,0,yes,26,may,24,no
51,blue-collar,married,primary,no,2095,yes,2,feb,438,yes
30,blue-collar,single,secondary,no,-390,yes,5,may,275,no
39,technician,married,tertiary,no,108,no,28,may,589,no
33,blue-collar,married,secondary,no,1134,yes,23,may,304,no
60,blue-collar,married,primary,no,228,yes,28,may,249,no
29,self-employed,married,tertiary,no,1,no,18,jul,167,no
31,admin.,married,secondary,no,0,yes,18,nov,79,yes
52,management,married,tertiary,no,1453,no,29,jul,254,no
30,admin.,single,secondary,no,28,no,20,aug,107,no
47,blue-collar,married,secondary,no,1388,yes,17,apr,119,no
46,management,divorced,tertiary,no,0,no,29,aug,38,yes
31,technician,married,tertiary,no,0,no,29,aug,70,no
29,blue-collar,married,secondary,no,15,no,3,jun,136,no
34,services,married,secondary,no,22,yes,6,may,344,no
44,services,married,secondary,no,983,no,28,jan,123,no
60,blue-collar,married,secondary,no,2879,yes,5,aug,122,no
51,services,married,primary,no,-553,yes,4,jun,149,no
31,housemaid,single,tertiary,no,596,no,28,jan,30,no
33,blue-collar,married,secondary,no,1402,no,20,nov,63,no
53,admin.,divorced,secondary,no,223,yes,22,jul,534,yes
45,admin.,married,secondary,no,46,yes,5,may,234,no
51,management,married,tertiary,no,0,yes,29,may,410,yes
30,management,single,tertiary,no,1636,no,6,jun,301,no
58,blue-collar,married,primary,no,96,no,16,jun,76,no
26,blue-collar,single,primary,no,-295,yes,6,may,138,no
37,services,married,secondary,no,1,no,15,may,395,no
47,management,married,tertiary,no,60,no,2,jun,282,no
28,management,married,tertiary,yes,84,no,28,jul,48,yes
28,blue-collar,married,secondary,no,4287,no,30,apr,171,no
43,management,divorced,tertiary,no,1,yes,2,jun,28,yes
43,services,married,secondary,no,192,yes,30,may,273,yes
57,management,married,tertiary,no,1172,yes,20,nov,72,no
34,entrepreneur,married,tertiary,no,105,yes,28,may,249,no
36,admin.,divorced,tertiary,no,4708,no,15,jun,104,no
32,technician,single,secondary,no,-1,yes,12,may,37,no
46,management,married,unknown,no,802,yes,25,jul,417,no
36,technician,married,secondary,no,22,no,6,jun,464,no
33,management,married,tertiary,no,3301,yes,2,nov,131,no
48,blue-collar,married,primary,no,2227,no,18,aug,98,no
58,entrepreneur,married,secondary,no,2,no,16,jun,684,no
56,housemaid,married,primary,no,445,no,21,nov,13,no
53,management,married,tertiary,no,241,yes,19,nov,137,no
41,blue-collar,married,secondary,no,429,yes,13,may,244,no
35,admin.,married,secondary,no,11,yes,23,jul,103,no
31,management,married,tertiary,no,50,no,19,aug,37,no
51,admin.,divorced,secondary,no,2195,yes,13,may,59,no
40,technician,married,secondary,no,1270,no,17,apr,342,no
40,technician,divorced,secondary,no,2394,no,9,jun,75,no
44,services,married,secondary,no,3536,no,31,jul,106,no
37,blue-collar,married,secondary,no,-4,yes,29,may,381,yes
49,entrepreneur,married,secondary,no,-1965,no,10,jul,317,yes
56,retired,married,secondary,no,5879,no,20,jun,237,no
25,student,single,secondary,no,469,no,24,feb,524,no
29,management,single,tertiary,no,502,no,12,apr,366,no
35,admin.,single,tertiary,no,777,no,28,may,85,yes
41,entrepreneur,divorced,secondary,no,1588,yes,20,jun,10,yes
38,blue-collar,married,secondary,no,376,yes,7,may,1521,no
61,housemaid,married,primary,no,848,no,27,apr,605,no
36,technician,married,secondary,no,-393,no,14,aug,119,no
52,blue-collar,married,primary,no,4660,no,18,aug,82,no
31,technician,single,tertiary,no,176,no,21,aug,241,no
33,unemployed,married,tertiary,no,3335,no,15,jun,92,no
49,blue-collar,married,primary,no,-167,no,7,jul,51,no
45,technician,single,tertiary,no,1591,no,15,jul,392,no
71,retired,married,secondary,no,2064,no,9,nov,379,no
34,management,single,tertiary,no,1310,no,20,nov,90,yes
33,admin.,single,secondary,no,1221,yes,23,may,245,no
28,blue-collar,married,secondary,no,-26,no,30,jan,81,yes
52,technician,married,secondary,no,337,yes,8,may,247,no
54,blue-collar,married,primary,no,2440,no,17,nov,334,yes
51,blue-collar,married,unknown,no,0,yes,7,may,10,no
59,retired,married,secondary,no,25947,no,13,aug,292,no
25,admin.,single,tertiary,no,1734,no,19,oct,366,no
35,technician,married,tertiary,no,4,yes,14,may,88,no
49,blue-collar,married,primary,no,1032,yes,2,jun,41,no
33,technician,married,secondary,no,8,no,29,aug,462,no
30,self-employed,single,tertiary,no,3137,yes,31,jul,368,no
46,services,married,secondary,no,-522,yes,31,jul,61,no
43,services,single,secondary,no,21,no,3,feb,203,no
28,blue-collar,single,secondary,no,455,yes,11,jul,166,no
41,blue-collar,married,primary,no,4,no,23,jul,74,no
60,housemaid,divorced,primary,no,1412,no,22,jul,127,no
49,blue-collar,married,secondary,no,141,no,6,aug,275,no
30,technician,single,tertiary,no,6619,yes,21,aug,239,no
45,unemployed,married,primary,no,0,yes,2,feb,570,no
47,management,single,tertiary,no,0,no,21,aug,136,no
29,blue-collar,single,secondary,no,202,no,30,jan,128,no
59,admin.,married,secondary,no,2552,no,5,aug,125,yes
27,technician,married,tertiary,no,276,no,16,may,218,no
37,technician,married,secondary,yes,0,no,18,jun,236,no
25,technician,divorced,secondary,no,86,no,8,jul,483,yes
39,technician,divorced,secondary,no,507,no,20,aug,173,no
35,blue-collar,married,primary,no,602,yes,14,may,467,no
77,retired,married,primary,no,1492,no,1,sep,663,no
58,retired,divorced,secondary,no,0,no,17,jun,436,no
38,management,single,tertiary,no,2117,no,14,aug,81,no
50,blue-collar,married,primary,no,71,yes,6,may,678,no
27,management,single,secondary,no,843,no,12,jul,123,no
46,blue-collar,married,secondary,no,229,yes,17,apr,191,no
51,admin.,married,secondary,no,176,no,28,jan,214,no
58,retired,married,secondary,no,13,no,7,aug,92,no
42,entrepreneur,married,secondary,no,169,yes,15,may,87,no
27,technician,married,secondary,no,58,yes,28,may,82,no
34,technician,single,secondary,no,179,no,19,aug,294,no
31,admin.,single,secondary,no,50,no,29,jan,395,no
39,blue-collar,married,secondary,no,11854,yes,15,may,15,no
42,admin.,single,secondary,no,1022,yes,5,may,146,no
44,entrepreneur,married,secondary,no,692,no,18,jun,73,no
51,management,divorced,tertiary,no,1937,yes,18,nov,185,no
50,admin.,single,secondary,no,26,no,24,jul,179,yes
32,blue-collar,married,primary,no,0,yes,8,may,82,yes
45,blue-collar,married,primary,no,900,yes,9,jun,213,no
29,admin.,single,secondary,no,260,yes,4,feb,453,no
53,blue-collar,married,secondary,yes,-634,no,19,aug,695,no
29,services,married,secondary,no,30,yes,23,jul,74,no
57,admin.,married,primary,no,1694,yes,17,nov,378,no
41,blue-collar,married,secondary,no,167,no,20,jun,48,no
58,technician,married,secondary,no,4299,yes,29,may,348,no
52,housemaid,married,primary,no,135,no,8,aug,172,no
44,admin.,married,unknown,no,40,no,6,may,160,yes
34,blue-collar,married,primary,no,479,no,11,jul,772,no
44,management,married,tertiary,no,1945,no,14,may,191,no
56,technician,married,tertiary,no,1062,no,20,jun,37,no
36,entrepreneur,married,tertiary,no,0,no,2,jun,87,no
45,management,divorced,tertiary,no,2406,no,8,aug,248,no
57,management,married,tertiary,no,337,no,5,feb,59,no
49,management,married,tertiary,no,413,no,31,jul,196,yes
37,blue-collar,married,secondary,no,362,yes,20,may,277,no
44,blue-collar,divorced,unknown,no,284,no,3,feb,167,no
40,blue-collar,married,primary,no,-66,yes,6,may,288,no
28,technician,single,secondary,no,922,yes,7,apr,304,no
39,services,married,secondary,no,93,yes,11,may,72,no
40,technician,single,tertiary,no,693,no,30,jan,427,no
33,management,single,tertiary,no,307,no,23,jul,113,no
37,management,single,tertiary,no,427,yes,20,may,121,no
36,services,married,secondary,no,5024,no,21,may,139,no
39,blue-collar,divorced,unknown,no,463,yes,18,may,169,no
26,technician,single,tertiary,no,4130,no,28,jan,104,no
48,management,married,tertiary,no,190,no,25,aug,14,no
51,technician,married,secondary,no,2682,no,18,jun,56,no
35,technician,single,tertiary,no,144,yes,4,feb,202,yes
40,blue-collar,married,secondary,no,1938,yes,7,may,228,no
40,admin.,single,secondary,no,90,yes,2,jun,252,no
37,admin.,married,secondary,no,10465,no,17,jun,144,no
43,blue-collar,married,secondary,no,917,yes,8,may,87,no
48,management,married,primary,no,1744,no,9,jun,181,no
46,admin.,divorced,secondary,no,1198,yes,7,apr,837,yes
34,services,single,tertiary,no,371,no,20,may,77,no
52,management,married,tertiary,no,575,no,3,jun,315,no
57,management,married,secondary,no,123,no,2,feb,154,no
36,services,married,secondary,no,145,yes,2,feb,109,no
33,blue-collar,married,secondary,no,312,yes,4,jun,151,no
30,technician,single,secondary,no,893,no,26,aug,45,no
34,management,married,tertiary,no,105,yes,6,may,314,no
35,management,single,tertiary,no,0,yes,2,jun,184,no
34,blue-collar,single,secondary,no,186,no,2,feb,342,no
32,technician,single,secondary,no,-114,no,12,aug,155,no
30,blue-collar,single,secondary,no,228,no,5,feb,232,no
33,housemaid,married,primary,no,0,no,11,aug,237,no
31,technician,single,tertiary,no,279,yes,13,may,198,no
33,admin.,single,secondary,no,241,no,22,jul,490,no
48,technician,divorced,tertiary,no,2328,no,27,aug,129,no
38,technician,married,secondary,no,728,yes,18,nov,286,no
53,blue-collar,married,secondary,no,4380,no,19,aug,223,no
36,blue-collar,married,secondary,no,0,no,4,feb,235,no
37,management,married,tertiary,no,5432,yes,20,may,774,yes
36,blue-collar,married,secondary,no,222,yes,23,may,188,no
39,blue-collar,married,secondary,no,3832,yes,20,jun,14,no
50,admin.,married,secondary,no,715,no,28,aug,131,no
49,blue-collar,married,primary,no,6215,yes,11,may,549,no
41,services,married,secondary,no,2085,yes,26,may,125,no
32,services,married,secondary,no,1398,yes,15,may,233,yes
30,unemployed,single,tertiary,no,463,no,22,aug,374,no
46,management,married,tertiary,yes,-337,no,21,aug,120,yes
25,self-employed,married,tertiary,no,1182,yes,26,may,141,no
27,services,married,secondary,no,94,yes,15,may,352,no
28,student,single,secondary,no,5916,no,22,may,259,no
47,management,divorced,tertiary,no,4556,yes,14,may,146,no
39,management,divorced,tertiary,no,373,no,26,aug,148,no
28,admin.,married,secondary,no,170,yes,21,may,492,yes
45,technician,divorced,secondary,no,146,no,8,jul,216,no
30,management,married,tertiary,no,1384,yes,14,aug,60,no
48,blue-collar,married,primary,no,595,no,24,jul,464,no
60,blue-collar,married,primary,no,4903,no,9,jun,290,yes
48,entrepreneur,married,secondary,no,4037,no,6,jun,23,no
38,management,single,tertiary,no,1746,yes,21,may,139,no
31,management,single,tertiary,no,18,no,8,aug,82,no
52,unemployed,married,primary,no,1724,no,29,jan,73,no
28,blue-collar,single,secondary,no,1735,yes,20,apr,89,no
51,blue-collar,married,unknown,no,0,no,2,jun,61,no
32,technician,married,secondary,no,367,yes,11,may,214,no
52,entrepreneur,divorced,secondary,no,105,no,22,jul,275,yes
23,blue-collar,single,secondary,no,537,yes,7,may,172,no
51,management,married,tertiary,yes,0,no,29,jul,204,yes
49,services,married,secondary,no,653,no,11,aug,317,no
37,self-employed,married,secondary,no,487,no,27,aug,155,yes
32,management,single,tertiary,no,1434,no,11,aug,1144,no
32,management,married,tertiary,no,1683,yes,20,apr,72,yes
56,services,married,secondary,no,530,yes,20,may,51,no
49,technician,married,unknown,no,-287,yes,26,may,49,no
49,management,married,tertiary,no,271,yes,5,feb,18,no
53,management,married,tertiary,no,1945,no,7,aug,262,no
32,admin.,married,secondary,no,57,no,22,jul,50,yes
60,retired,married,secondary,no,5632,yes,30,jul,380,no
40,blue-collar,married,secondary,no,750,yes,16,apr,340,yes
41,services,married,secondary,no,3992,yes,20,nov,281,no
55,blue-collar,married,primary,no,11,no,17,jun,150,no
33,management,single,tertiary,no,383,yes,9,jul,125,no
49,blue-collar,married,secondary,no,598,yes,15,may,219,no
26,management,single,tertiary,no,3178,no,2,jun,64,no
56,management,divorced,tertiary,no,505,no,9,feb,108,no
27,admin.,single,tertiary,no,73,no,29,jan,242,no
55,unemployed,married,secondary,no,1436,yes,4,feb,969,no
55,technician,divorced,tertiary,no,264,yes,30,may,34,no
26,management,single,tertiary,no,1720,no,3,feb,383,no
34,technician,married,secondary,no,-25,no,15,may,207,no
38,housemaid,married,secondary,no,634,no,11,jun,105,no
88,retired,married,primary,no,648,no,3,sep,318,no
38,admin.,married,secondary,no,0,yes,16,jul,284,no
44,technician,divorced,secondary,no,314,yes,12,aug,18,no
43,admin.,married,secondary,no,2,yes,22,jul,254,yes
48,blue-collar,divorced,primary,no,2677,no,20,jun,23,no
35,admin.,single,secondary,no,855,yes,12,may,241,no
49,services,married,tertiary,no,411,no,14,may,9,no
33,unemployed,single,tertiary,no,4874,no,22,feb,363,no
